study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Almeida 2019,#3357,Almeida 2019,quad isk con 60,nm/kg,1,NA,NA,NA,3.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,373,24.8,70,6,202.6,78.6,NA,NA,0.723,0.249,Group 1,mixed,1,NA,0,NA,0.85,-0.324346057,0.001694432,0.041163475,-7.879462494,3.29E-15,-0.405024985,-0.243667128
Batty 2019,#3423,Batty 2019,quad isk con 60,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,380,6.6,100,46,123.6,53.6,163.3,56,0.762,0.208,100,HS,1,NA,0,NA,0.85,-0.278538455,5.28E-04,0.022988198,-12.11658524,8.63E-34,-0.323594494,-0.233482416
Batty 2019,#3423,Batty 2019,quad isk con 60,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,381,12.5,100,46,147.8,51.7,170.5,53.2,0.873,0.162,100,HS,1,NA,0,NA,0.85,-0.142875288,3.42E-04,0.018485212,-7.729166982,1.08E-14,-0.179105637,-0.106644939
Ebert 2019,#1369,Ebert 2019,single hop,cm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,393,12,50,18,165,42,178,31,0.92,0.119,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.075838076,3.95E-04,0.019880412,-3.814713443,1.36E-04,-0.114802969,-0.036873184
Ebert 2019,#1369,Ebert 2019,single hop,cm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,394,24,50,18,172,39,179,31,0.956,0.093,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.039891329,2.93E-04,0.017116787,-2.330538441,0.019777711,-0.073439614,-0.006343044
Ebert 2019,#1369,Ebert 2019,6m timed hop,secs,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,395,12,50,18,2.45,0.84,2.17,0.46,0.917,0.116,Group 1,LARS + HS,1,NA,0,NA,0.85,0.121360857,7.79E-04,0.027904206,4.349195904,1.37E-05,0.066669619,0.176052095
Ebert 2019,#1369,Ebert 2019,6m timed hop,secs,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,396,24,50,18,2.29,0.97,2.11,0.47,0.962,0.115,Group 1,LARS + HS,1,NA,0,NA,0.85,0.08186387,0.001372782,0.037051077,2.209486912,0.027140792,0.009245093,0.154482647
Ebert 2019,#1369,Ebert 2019,triple hop,cm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,397,12,50,18,465,126,507,101,0.909,0.118,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.086473598,4.27E-04,0.020660568,-4.185441452,2.85E-05,-0.126967567,-0.045979629
Ebert 2019,#1369,Ebert 2019,triple hop,cm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,398,24,50,18,497,121,516,102,0.955,0.091,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.037516739,3.31E-04,0.018184707,-2.063092836,0.039103809,-0.073158111,-0.001875368
Ebert 2019,#1369,Ebert 2019,triple crossover hop,cm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,399,12,50,18,420,129,457,111,0.907,0.121,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.08442868,5.30E-04,0.023025667,-3.666720307,2.46E-04,-0.129558157,-0.039299202
Ebert 2019,#1369,Ebert 2019,triple crossover hop,cm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,400,24,50,18,456,125,468,109,0.967,0.099,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.025975486,4.17E-04,0.020421694,-1.271955524,0.203388922,-0.066001271,0.014050298
Ebert 2019,#1369,Ebert 2019,quad isk con 90,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,401,12,50,18,168.8,74.8,196.1,72.6,0.847,0.158,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.149910151,0.001090641,0.033024848,-4.539313833,5.64E-06,-0.214637664,-0.085182638
Ebert 2019,#1369,Ebert 2019,quad isk con 90,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,402,24,50,18,185.6,74.9,200.3,75.6,0.924,0.108,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.076222422,9.28E-04,0.030455568,-2.502741783,0.012323542,-0.135914239,-0.016530606
Ebert 2019,#1369,Ebert 2019,hs isk con 90,nm,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,403,12,50,18,103,37.7,111.3,34.8,0.93,0.147,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.07750027,7.44E-04,0.027268716,-2.842094609,0.004481819,-0.130945971,-0.024054569
Ebert 2019,#1369,Ebert 2019,hs isk con 90,nm,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,404,24,50,18,110.7,36,115.2,35.7,0.968,0.154,Group 1,LARS + HS,1,NA,0,NA,0.85,-0.039845909,6.09E-04,0.024685241,-1.614159167,0.106492906,-0.088228092,0.008536275
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,405,0.1,63,99,1.78,0.55,NA,NA,0.8589,0.2204,PTG,BPTB,1,NA,1,NA,0.85,-0.152102778,0.001045195,0.03232948,-4.704770399,2.54E-06,-0.215467394,-0.088738163
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,406,5,226,99,1.42,0.41,NA,NA,0.6731,0.2784,PTG,BPTB,1,NA,1,NA,0.85,-0.395861372,7.57E-04,0.02751284,-14.38824104,6.13E-47,-0.449785547,-0.341937197
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,407,9,89,99,1.89,0.44,NA,NA,0.8121,0.2377,PTG,BPTB,1,NA,1,NA,0.85,-0.208131794,9.63E-04,0.03102592,-6.708319814,1.97E-11,-0.268941479,-0.147322108
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,408,0.1,63,99,1.08,0.31,NA,NA,0.9592,0.1733,PTG,BPTB,1,NA,1,NA,0.85,-0.041655675,5.18E-04,0.022762456,-1.830016735,0.067247436,-0.086269269,0.002957919
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,409,5,226,99,1.11,0.34,NA,NA,0.9463,0.1871,PTG,BPTB,1,NA,1,NA,0.85,-0.055195635,1.73E-04,0.013151968,-4.196758801,2.71E-05,-0.080973018,-0.029418253
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",quad,410,9,89,99,1.21,0.28,NA,NA,0.9421,0.1586,PTG,BPTB,1,NA,1,NA,0.85,-0.059643853,3.18E-04,0.017844779,-3.342369925,8.31E-04,-0.094618977,-0.024668729
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,411,0.1,77,88,1.79,0.51,NA,NA,0.8506,0.1805,HTG,HS,1,NA,1,NA,0.85,-0.161813296,5.85E-04,0.024182793,-6.691257441,2.21E-11,-0.2092107,-0.114415892
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,412,5,238,88,1.57,0.54,NA,NA,0.7445,0.246,HTG,HS,1,NA,1,NA,0.85,-0.295042427,4.59E-04,0.021418149,-13.77534693,3.59E-43,-0.337021227,-0.253063627
Huber 2019,#209,Huber 2019,quad isk con 120,nm/kg,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,413,9,126,88,1.79,0.69,NA,NA,0.8393,0.2251,HTG,HS,1,NA,1,NA,0.85,-0.175187068,5.71E-04,0.023893127,-7.332111228,2.27E-13,-0.222016737,-0.128357399
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,414,0.1,77,88,1.1,0.36,NA,NA,0.9373,0.1705,HTG,HS,1,NA,1,NA,0.85,-0.064751877,4.30E-04,0.020730053,-3.123575156,0.001786682,-0.105382034,-0.024121721
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,415,5,238,88,1.01,0.33,NA,NA,0.8653,0.1987,HTG,HS,1,NA,1,NA,0.85,-0.144679011,2.22E-04,0.014884789,-9.719923516,2.48E-22,-0.173852662,-0.115505361
Huber 2019,#209,Huber 2019,hs isk con 120,nm/kg,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extracted graphically, SE converted to SD",hs,416,9,126,88,1.15,0.33,NA,NA,0.8993,0.1716,HTG,HS,1,NA,1,NA,0.85,-0.106138596,2.89E-04,0.016999158,-6.243755975,4.27E-10,-0.139456334,-0.072820858
Hughes 2019a,#194,Hughes 2019a,quad mvic 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,421,5.82,19,13,NA,NA,NA,NA,0.86,0.186,HS 5-8,HS,1,NA,1,NA,0.85,-0.15082289,0.002461928,0.049617822,-3.039691892,0.002368203,-0.248072033,-0.053573747
Hughes 2019a,#194,Hughes 2019a,hs mvic 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,422,5.82,19,13,NA,NA,NA,NA,0.795,0.146,HS 5-8,HS,1,NA,1,NA,0.85,-0.229413164,0.00177508,0.042131695,-5.445144491,5.18E-08,-0.311989768,-0.14683656
Hughes 2019a,#194,Hughes 2019a,quad mvic 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,427,9.88,13,7,NA,NA,NA,NA,0.909,0.175,HS 9-15,HS,1,NA,1,NA,0.85,-0.095410185,0.002851051,0.053395233,-1.78686708,0.073958974,-0.200062919,0.00924255
Hughes 2019a,#194,Hughes 2019a,hs mvic 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,428,9.88,13,7,NA,NA,NA,NA,0.842,0.231,HS 9-15,HS,1,NA,1,NA,0.85,-0.171975265,0.005789705,0.07609011,-2.260152661,0.023811778,-0.32110914,-0.022841389
Leister 2019,#5881,Leister 2019,hs mvic 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,452,13.66,25,16,NA,NA,NA,NA,0.9669,0.1806,IB,ACL repair - IB,1,NA,1,NA,0.85,-0.033660201,0.001395508,0.0373565,-0.9010534,0.367559928,-0.106877596,0.039557193
Leister 2019,#5881,Leister 2019,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,453,13.66,25,16,NA,NA,NA,NA,0.917,0.1105,IB,ACL repair - IB,1,NA,1,NA,0.85,-0.086647807,5.81E-04,0.024100327,-3.595295872,3.24E-04,-0.13388358,-0.039412033
Leister 2019,#5881,Leister 2019,6m timed hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,454,13.66,25,16,NA,NA,NA,NA,0.9901,0.1205,IB,ACL repair - IB,1,NA,1,NA,0.85,-0.009949331,5.92E-04,0.024340976,-0.408748236,0.682724431,-0.057656766,0.037758105
Leister 2019,#5881,Leister 2019,triple crossover hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,455,13.66,25,16,NA,NA,NA,NA,0.9651,0.1252,IB,ACL repair - IB,1,NA,1,NA,0.85,-0.035523556,6.73E-04,0.025945498,-1.369160701,0.170949047,-0.086375797,0.015328685
Leister 2019,#5881,Leister 2019,side hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,456,13.66,25,16,NA,NA,NA,NA,0.8236,0.1497,IB,ACL repair - IB,1,NA,1,NA,0.85,-0.194070304,0.001321511,0.036352598,-5.338553849,9.37E-08,-0.265320087,-0.12282052
Leister 2019,#5881,Leister 2019,hs mvic 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,457,13.15,21,10,NA,NA,NA,NA,0.7367,0.17,AI,HS,1,NA,1,NA,0.85,-0.305574525,0.002535696,0.050355696,-6.06832094,1.29E-09,-0.404269876,-0.206879174
Leister 2019,#5881,Leister 2019,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,458,13.15,21,10,NA,NA,NA,NA,0.8873,0.2014,AI,HS,1,NA,1,NA,0.85,-0.119572135,0.002453345,0.049531256,-2.41407438,0.015775242,-0.216651612,-0.022492658
Leister 2019,#5881,Leister 2019,6m timed hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,459,13.15,21,10,NA,NA,NA,NA,0.912,0.1363,AI,HS,1,NA,1,NA,0.85,-0.092115289,0.001063611,0.032613047,-2.824491996,0.004735563,-0.156035686,-0.028194892
Leister 2019,#5881,Leister 2019,triple crossover hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,460,13.15,21,10,NA,NA,NA,NA,0.9093,0.1401,AI,HS,1,NA,1,NA,0.85,-0.095080206,0.001130427,0.033621826,-2.827931063,0.004684989,-0.160977774,-0.029182638
Leister 2019,#5881,Leister 2019,side hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,461,13.15,21,10,NA,NA,NA,NA,0.8626,0.1939,AI,HS,1,NA,1,NA,0.85,-0.147804195,0.002406121,0.049052225,-3.013200646,0.002585079,-0.243944788,-0.051663601
Mariani 2019,#6033,Mariani 2019,quad mvic 90,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,467,0.1,59,0,NA,NA,NA,NA,0.834,0.176,Group 1,BPTB,1,NA,0,NA,0.85,-0.181521877,7.55E-04,0.027473919,-6.607061684,3.92E-11,-0.235369768,-0.127673985
Mariani 2019,#6033,Mariani 2019,quad mvic 90,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,468,1.97,59,0,NA,NA,NA,NA,0.509,0.203,Group 1,BPTB,1,NA,0,NA,0.85,-0.675307262,0.002695904,0.0519221,-13.00616234,1.13E-38,-0.777072709,-0.573541816
Mariani 2019,#6033,Mariani 2019,quad mvic 90,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,469,2.96,59,0,NA,NA,NA,NA,0.596,0.18,Group 1,BPTB,1,NA,0,NA,0.85,-0.517514612,0.001545968,0.039318799,-13.16201487,1.45E-39,-0.594578041,-0.440451183
Mariani 2019,#6033,Mariani 2019,hs mvic 90,lsi,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,470,0.1,59,0,NA,NA,NA,NA,0.863,0.182,Group 1,BPTB,1,NA,0,NA,0.85,-0.147340588,7.54E-04,0.027455831,-5.366458954,8.03E-08,-0.201153027,-0.093528149
Mariani 2019,#6033,Mariani 2019,hs mvic 90,lsi,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,471,1.97,59,0,NA,NA,NA,NA,0.809,0.146,Group 1,BPTB,1,NA,0,NA,0.85,-0.211956362,5.52E-04,0.023495156,-9.021279287,1.86E-19,-0.258006021,-0.165906703
Mariani 2019,#6033,Mariani 2019,hs mvic 90,lsi,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,472,2.96,59,0,NA,NA,NA,NA,0.915,0.146,Group 1,BPTB,1,NA,0,NA,0.85,-0.088831214,4.32E-04,0.020773313,-4.276218027,1.90E-05,-0.129546158,-0.048116269
Miles 2019,#5333,Miles 2019,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,473,9.4,22,0,219.95,68.48,266.69,55.74,0.8225,0.1624,BPTB,BPTB,1,NA,1,NA,0.85,-0.192686687,0.001363395,0.036924172,-5.21844296,1.80E-07,-0.265056735,-0.120316639
Miles 2019,#5333,Miles 2019,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,474,9.4,22,0,159.38,36.96,159.12,37.31,0.9341,0.0916,BPTB,BPTB,1,NA,1,NA,0.85,0.001632653,7.42E-04,0.027235609,0.059945546,0.952199005,-0.051748159,0.055013465
Miles 2019,#5333,Miles 2019,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,475,9.1,22,0,251.95,46.1,269.99,44.64,1.0084,0.1204,HT,HS,1,NA,1,NA,0.85,-0.069154266,4.27E-04,0.020655973,-3.347906498,8.14E-04,-0.109639229,-0.028669303
Miles 2019,#5333,Miles 2019,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,476,9.1,22,0,144.75,23.96,165.78,31.87,0.8862,0.1207,HT,HS,1,NA,1,NA,0.85,-0.135653492,4.66E-04,0.021595599,-6.28153399,3.35E-10,-0.177980089,-0.093326895
Murray 2019b,#5046,Murray 2019b,quad mvic 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,479,3,62,36,NA,NA,NA,NA,0.919,0.157,Group 1,BEAR,1,NA,0,NA,0.85,-0.084469157,4.71E-04,0.021696431,-3.893228212,9.89E-05,-0.12699338,-0.041944934
Murray 2019b,#5046,Murray 2019b,hs mvic 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,480,3,62,36,NA,NA,NA,NA,0.917,0.135,Group 1,BEAR,1,NA,0,NA,0.85,-0.086647807,3.50E-04,0.018696856,-4.634351666,3.58E-06,-0.123292972,-0.050002642
Norte 2019a,#4761,Norte 2019a,quad isk con 90,nm/kg,1,NA,NA,NA,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,481,46.5,72,40,1.7,0.5,2.1,0.5,0.82,0.19,ACLR,mixed,1,NA,0,NA,0.85,-0.211309094,3.35E-04,0.018313214,-11.53861335,8.43E-31,-0.247202333,-0.175415854
Norte 2019a,#4761,Norte 2019a,quad isk con 180,nm/kg,1,NA,NA,NA,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,482,46.5,72,40,1.3,0.4,1.6,0.4,0.83,0.16,ACLR,mixed,1,NA,0,NA,0.85,-0.207639365,3.67E-04,0.019150473,-10.84251864,2.16E-27,-0.245173603,-0.170105127
Norte 2019a,#4761,Norte 2019a,quad mvic 90,nm/kg,1,NA,NA,NA,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,483,46.5,72,40,2,0.6,2.4,0.7,0.85,0.2,ACLR,mixed,1,NA,0,NA,0.85,-0.182321557,3.66E-04,0.019119305,-9.535992697,1.48E-21,-0.219794707,-0.144848407
Peebles 2019b,#4370,Peebles 2019b,single hop,lsi,1,NA,NA,NA,1.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,503,6.95,25,19,NA,NA,NA,NA,0.811,0.176,ACLR,mixed,1,NA,0,NA,0.85,-0.209487225,0.001883838,0.043403206,-4.82653805,1.39E-06,-0.294555945,-0.124418504
Peebles 2019b,#4370,Peebles 2019b,triple hop,lsi,1,NA,NA,NA,1.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,504,6.95,25,19,NA,NA,NA,NA,0.793,0.134,ACLR,mixed,1,NA,0,NA,0.85,-0.231932057,0.00114215,0.033795712,-6.862765727,6.75E-12,-0.298170437,-0.165693678
Peebles 2019b,#4370,Peebles 2019b,triple crossover hop,lsi,1,NA,NA,NA,1.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,505,6.95,25,19,NA,NA,NA,NA,0.811,0.196,ACLR,mixed,1,NA,0,NA,0.85,-0.209487225,0.00233631,0.048335388,-4.334034168,1.46E-05,-0.304222845,-0.114751604
Raoul 2019,#4079,Raoul 2019,quad isk con 60,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,509,6.5,234,61,NA,NA,NA,NA,0.7584,0.1605,Group 1,mixed,1,NA,0,NA,0.85,-0.276544328,1.91E-04,0.013834669,-19.9892257,6.83E-89,-0.303659782,-0.249428874
Raoul 2019,#4079,Raoul 2019,quad isk con 240,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,510,6.5,234,61,NA,NA,NA,NA,0.8139,0.1536791,Group 1,mixed,1,NA,0,NA,0.85,-0.205917771,1.52E-04,0.012343429,-16.68237951,1.76E-62,-0.230110447,-0.181725094
Raoul 2019,#4079,Raoul 2019,hs isk ecc 30,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,511,6.5,234,61,NA,NA,NA,NA,0.839,0.150596899,Group 1,mixed,1,NA,0,NA,0.85,-0.175544573,1.38E-04,0.011734001,-14.96033326,1.33E-50,-0.198542793,-0.152546352
Raoul 2019,#4079,Raoul 2019,single hop,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,512,6.5,234,61,NA,NA,NA,NA,0.8764,0.146207749,Group 1,mixed,1,NA,0,NA,0.85,-0.131932671,1.19E-04,0.010905864,-12.09740617,1.09E-33,-0.153307773,-0.11055757
Raoul 2019,#4079,Raoul 2019,triple hop,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,513,6.5,234,61,NA,NA,NA,NA,0.881,0.145516322,Group 1,mixed,1,NA,0,NA,0.85,-0.126697653,1.17E-04,0.010797616,-11.73385447,8.55E-32,-0.147860591,-0.105534715
Raoul 2019,#4079,Raoul 2019,triple crossover hop,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,514,6.5,234,61,NA,NA,NA,NA,0.8995,0.143412621,Group 1,mixed,1,NA,0,NA,0.85,-0.105916226,1.09E-04,0.010422653,-10.16211763,2.93E-24,-0.12634425,-0.085488201
Raoul 2019,#4079,Raoul 2019,6m timed hop,lsi,1,NA,NA,NA,1.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,515,6.5,234,61,NA,NA,NA,NA,0.8904,0.144391379,Group 1,mixed,1,NA,0,NA,0.85,-0.116084479,1.12E-04,0.010601033,-10.95029889,6.62E-28,-0.136862122,-0.095306836
Welling 2019,#7294,Welling 2019,quad isk con 60,nm/kg,1,NA,NA,NA,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,516,3.9,38,0,2.4,0.5,3.3,0.5,0.72,0.124,ACLR,mixed,1,NA,0,NA,0.85,-0.318453731,3.34E-04,0.018279988,-17.42089373,5.73E-68,-0.35428185,-0.282625613
Welling 2019,#7294,Welling 2019,quad isk con 60,nm/kg,2,NA,NA,NA,0.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,517,6.6,38,0,2.9,0.5,3.3,0.5,0.847,0.125,ACLR,mixed,1,NA,0,NA,0.85,-0.129211731,2.18E-04,0.01475568,-8.756745135,2.01E-18,-0.158132333,-0.10029113
Welling 2019,#7294,Welling 2019,quad isk con 60,nm/kg,3,NA,NA,NA,0.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,518,9.7,38,0,3.2,0.6,3.4,0.5,0.941,0.146,ACLR,mixed,1,NA,0,NA,0.85,-0.060624622,2.61E-04,0.016146979,-3.754548834,1.74E-04,-0.092272119,-0.028977124
Welling 2019,#7294,Welling 2019,hs isk con 60,nm,1,NA,NA,NA,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,519,3.9,38,0,128,31.2,143.3,30.6,0.893,0.144,ACLR,mixed,1,NA,0,NA,0.85,-0.112910071,4.35E-04,0.020855222,-5.413995029,6.16E-08,-0.153785556,-0.072034586
Welling 2019,#7294,Welling 2019,hs isk con 60,nm,2,NA,NA,NA,0.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,520,6.6,38,0,143.8,30.6,148.8,34.2,0.966,0.093,ACLR,mixed,1,NA,0,NA,0.85,-0.034179677,3.94E-04,0.01984351,-1.722461261,0.084985995,-0.073072242,0.004712888
Welling 2019,#7294,Welling 2019,hs isk con 60,nm,3,NA,NA,NA,0.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,521,9.7,38,0,149.5,31.2,152.7,34.3,0.979,0.075,ACLR,mixed,1,NA,0,NA,0.85,-0.021178819,3.77E-04,0.019410439,-1.091104604,0.275226857,-0.059222581,0.016864942
Barie 2018,#3484,Barie 2018,triple hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,524,7.5,69,27,416,91,427,93,NA,NA,Group 1,QTPB,1,NA,0,NA,0.85,-0.026098753,2.07E-04,0.014393003,-1.813294548,0.069786404,-0.05430852,0.002111014
Calvo-Lobo 2018,#2924,Calvo-Lobo 2018,sebt composite,cm/cm height,1,NA,NA,NA,0.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,525,0.52,40,15,58.52,4.46,NA,NA,NA,NA,ACLR,mixed,1,NA,0,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Czamara 2018,#2096,Czamara 2018,quad mvic 70,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,527,3.91,30,0,2.68,0.69,NA,NA,NA,NA,ACLR,HS,1,NA,0,NA,0.85,NA,NA,NA,NA,NA,NA,NA
